condition,frame,speed_kmh,distance_m,iso,gt_width_mm,crack_px,max_comp_len,detected
crack_d55_ISO800_V80,frame_000052.png,80,5.5,800,0.3,10340,679.0,1
crack_d55_ISO800_V80,frame_000053.png,80,5.5,800,0.3,0,0.0,0
crack_d55_ISO800_V80,frame_000054.png,80,5.5,800,0.3,0,0.0,0
crack_d55_ISO1600_V80,frame_000014.png,80,5.5,1600,0.3,0,0.0,0
crack_d55_ISO1600_V80,frame_000015.png,80,5.5,1600,0.3,0,0.0,0
crack_d55_ISO1600_V80,frame_000016.png,80,5.5,1600,0.3,0,0.0,0
crack_d55_ISO1600_V80,frame_000017.png,80,5.5,1600,0.3,0,0.0,0
crack_d55_ISO1600_V80,frame_000018.png,80,5.5,1600,0.3,0,0.0,0
crack_d55_ISO1600_V80,frame_000019.png,80,5.5,1600,0.3,0,0.0,0
crack_d55_ISO1600_V80,frame_000020.png,80,5.5,1600,0.3,48,9.9,0
crack_d55_ISO1600_V80,frame_000021.png,80,5.5,1600,0.3,28,10.3,0
crack_d55_ISO1600_V80,frame_000022.png,80,5.5,1600,0.3,0,0.0,0
crack_d55_ISO1600_V80,frame_000023.png,80,5.5,1600,0.3,120,13.9,0
crack_d55_ISO1600_V80,frame_000024.png,80,5.5,1600,0.3,357,29.5,1
crack_d55_ISO1600_V80,frame_000025.png,80,5.5,1600,0.3,0,0.0,0
crack_d55_ISO1600_V80,frame_000026.png,80,5.5,1600,0.3,0,0.0,0
crack_d55_ISO1600_V80,frame_000027.png,80,5.5,1600,0.3,0,0.0,0
crack_d65_ISO100_V80,frame_000019.png,80,6.5,100,0.3,0,0.0,0
crack_d65_ISO100_V80,frame_000020.png,80,6.5,100,0.3,0,0.0,0
crack_d65_ISO100_V80,frame_000021.png,80,6.5,100,0.3,0,0.0,0
crack_d65_ISO100_V80,frame_000022.png,80,6.5,100,0.3,0,0.0,0
crack_d65_ISO100_V80,frame_000023.png,80,6.5,100,0.3,0,0.0,0
crack_d65_ISO100_V80,frame_000024.png,80,6.5,100,0.3,0,0.0,0
crack_d65_ISO100_V80,frame_000025.png,80,6.5,100,0.3,0,0.0,0
crack_d65_ISO100_V80,frame_000026.png,80,6.5,100,0.3,0,0.0,0
crack_d65_ISO100_V80,frame_000027.png,80,6.5,100,0.3,0,0.0,0
crack_d65_ISO100_V80,frame_000028.png,80,6.5,100,0.3,0,0.0,0
crack_d65_ISO100_V80,frame_000029.png,80,6.5,100,0.3,0,0.0,0
crack_d65_ISO100_V80,frame_000030.png,80,6.5,100,0.3,0,0.0,0
crack_d65_ISO100_V80,frame_000031.png,80,6.5,100,0.3,0,0.0,0
crack_d65_ISO100_V80,frame_000032.png,80,6.5,100,0.3,0,0.0,0
crack_d65_ISO100_V80,frame_000033.png,80,6.5,100,0.3,0,0.0,0
crack_d65_ISO100_V80,frame_000034.png,80,6.5,100,0.3,0,0.0,0
crack_d65_ISO100_V80,frame_000035.png,80,6.5,100,0.3,0,0.0,0
crack_d65_ISO100_V80,frame_000036.png,80,6.5,100,0.3,0,0.0,0
crack_d65_ISO200_V80,frame_000018.png,80,6.5,200,0.3,0,0.0,0
crack_d65_ISO200_V80,frame_000019.png,80,6.5,200,0.3,0,0.0,0
crack_d65_ISO200_V80,frame_000020.png,80,6.5,200,0.3,0,0.0,0
crack_d65_ISO200_V80,frame_000021.png,80,6.5,200,0.3,0,0.0,0
crack_d65_ISO200_V80,frame_000022.png,80,6.5,200,0.3,0,0.0,0
crack_d65_ISO200_V80,frame_000023.png,80,6.5,200,0.3,5,4.2,0
crack_d65_ISO200_V80,frame_000024.png,80,6.5,200,0.3,0,0.0,0
crack_d65_ISO200_V80,frame_000025.png,80,6.5,200,0.3,0,0.0,0
crack_d65_ISO200_V80,frame_000026.png,80,6.5,200,0.3,0,0.0,0
crack_d65_ISO200_V80,frame_000027.png,80,6.5,200,0.3,358,17.2,1
crack_d65_ISO200_V80,frame_000028.png,80,6.5,200,0.3,326,22.0,1
crack_d65_ISO200_V80,frame_000029.png,80,6.5,200,0.3,0,0.0,0
crack_d65_ISO200_V80,frame_000030.png,80,6.5,200,0.3,0,0.0,0
crack_d65_ISO200_V80,frame_000031.png,80,6.5,200,0.3,0,0.0,0
crack_d65_ISO400_V80,frame_000012.png,80,6.5,400,0.3,0,0.0,0
crack_d65_ISO400_V80,frame_000013.png,80,6.5,400,0.3,0,0.0,0
crack_d65_ISO400_V80,frame_000014.png,80,6.5,400,0.3,0,0.0,0
crack_d65_ISO400_V80,frame_000015.png,80,6.5,400,0.3,0,0.0,0
crack_d65_ISO400_V80,frame_000016.png,80,6.5,400,0.3,98,11.7,0
crack_d65_ISO400_V80,frame_000017.png,80,6.5,400,0.3,615,22.0,1
crack_d65_ISO400_V80,frame_000018.png,80,6.5,400,0.3,1839,75.2,1
crack_d65_ISO400_V80,frame_000019.png,80,6.5,400,0.3,11,5.8,0
crack_d65_ISO400_V80,frame_000020.png,80,6.5,400,0.3,0,0.0,0
crack_d65_ISO400_V80,frame_000021.png,80,6.5,400,0.3,616,44.6,1
crack_d65_ISO400_V80,frame_000022.png,80,6.5,400,0.3,1485,50.6,1
crack_d65_ISO400_V80,frame_000023.png,80,6.5,400,0.3,3330,119.1,1
crack_d65_ISO400_V80,frame_000024.png,80,6.5,400,0.3,239,23.6,1
crack_d65_ISO400_V80,frame_000025.png,80,6.5,400,0.3,36,6.4,0
crack_d65_ISO400_V80,frame_000026.png,80,6.5,400,0.3,0,0.0,0
crack_d65_ISO400_V80,frame_000027.png,80,6.5,400,0.3,0,0.0,0
crack_d65_ISO800_V80,frame_000023.png,80,6.5,800,0.3,0,0.0,0
crack_d65_ISO800_V80,frame_000024.png,80,6.5,800,0.3,0,0.0,0
crack_d65_ISO800_V80,frame_000025.png,80,6.5,800,0.3,0,0.0,0
crack_d65_ISO800_V80,frame_000026.png,80,6.5,800,0.3,48,16.6,0
crack_d65_ISO800_V80,frame_000027.png,80,6.5,800,0.3,237,13.5,1
crack_d65_ISO800_V80,frame_000028.png,80,6.5,800,0.3,901,25.0,1
crack_d65_ISO800_V80,frame_000029.png,80,6.5,800,0.3,301,17.8,1
crack_d65_ISO800_V80,frame_000030.png,80,6.5,800,0.3,0,0.0,0
crack_d65_ISO800_V80,frame_000031.png,80,6.5,800,0.3,908,91.2,1
crack_d65_ISO800_V80,frame_000032.png,80,6.5,800,0.3,8881,540.1,1
crack_d65_ISO800_V80,frame_000033.png,80,6.5,800,0.3,2786,261.4,1
crack_d65_ISO800_V80,frame_000034.png,80,6.5,800,0.3,0,0.0,0
crack_d65_ISO800_V80,frame_000035.png,80,6.5,800,0.3,0,0.0,0
crack_d65_ISO1600_V80,frame_000024.png,80,6.5,1600,0.3,0,0.0,0
crack_d65_ISO1600_V80,frame_000025.png,80,6.5,1600,0.3,0,0.0,0
crack_d65_ISO1600_V80,frame_000026.png,80,6.5,1600,0.3,0,0.0,0
crack_d65_ISO1600_V80,frame_000027.png,80,6.5,1600,0.3,0,0.0,0
crack_d65_ISO1600_V80,frame_000028.png,80,6.5,1600,0.3,0,0.0,0
crack_d65_ISO1600_V80,frame_000029.png,80,6.5,1600,0.3,0,0.0,0
crack_d65_ISO1600_V80,frame_000030.png,80,6.5,1600,0.3,0,0.0,0
crack_d65_ISO1600_V80,frame_000031.png,80,6.5,1600,0.3,0,0.0,0
crack_d65_ISO1600_V80,frame_000032.png,80,6.5,1600,0.3,0,0.0,0
crack_d65_ISO1600_V80,frame_000033.png,80,6.5,1600,0.3,0,0.0,0
crack_d65_ISO1600_V80,frame_000034.png,80,6.5,1600,0.3,165,18.6,1
crack_d65_ISO1600_V80,frame_000035.png,80,6.5,1600,0.3,0,0.0,0
crack_d65_ISO1600_V80,frame_000036.png,80,6.5,1600,0.3,0,0.0,0
crack_d65_ISO1600_V80,frame_000037.png,80,6.5,1600,0.3,0,0.0,0
