width_mm,pod_point,pod_wald_lo,pod_wald_hi,pod_boot_med,pod_boot_lo,pod_boot_hi
0.12400725313810734,0.5049303413630212,0.40253154298319493,0.606917186218065,0.5033465666887483,0.3367189829467725,0.6650107786829155
0.12632742400415908,0.5109816417620978,0.40957923632600274,0.6114882500365894,0.50998811698692,0.34361260665669763,0.6693886981942446
0.12869100517655538,0.5170297252927292,0.4166549921328041,0.6160488163061677,0.5159099308569371,0.3499949327467628,0.6740158161319939
0.13109880886043362,0.5230728236626008,0.4237555817852528,0.6205983888566761,0.5221138073288268,0.3570698866614964,0.678432051697758
0.13355166245725755,0.5291091744120116,0.4308777218651313,0.6251364843419879,0.5282808018123479,0.36349562042884226,0.6828140837137245
0.13605040884914002,0.5351370229644501,0.4380180795411495,0.6296626324935506,0.5343240485722403,0.3717623600390933,0.6871118487419691
0.13859590668848534,0.5411546246576281,0.445173278154177,0.634176376335325,0.540129570186116,0.3789231333247976,0.6920555461643477
0.14118903069305078,0.5471602467499979,0.4523399029847661,0.6386772723563212,0.5464665720146212,0.38617244677376034,0.697002095144704
0.14383067194652868,0.5531521703978903,0.4595145071861781,0.6431648906366763,0.5522706344876547,0.39278506620366993,0.7018286251260386
0.14652173820475248,0.559128692598526,0.466693617865597,0.6476388149229029,0.5584779615158386,0.40035400511781094,0.706315935228282
0.1492631542076319,0.5650881280942988,0.47387374229584994,0.6520986426476194,0.5640796679651363,0.4070414854886548,0.7112783633788529
0.1520558619969242,0.5710288112338928,0.4810513742397221,0.6565439848887561,0.5700342739829065,0.4130513321587946,0.7161483695536628
0.15490082123995116,0.5769490977859755,0.48822300036888,0.6609744662629049,0.5762786344800208,0.4193869736236084,0.7210378808350433
0.15779900955937276,0.5828473667013954,0.4953851067594718,0.6653897247471703,0.5818564177696869,0.42579679766725453,0.7267200274803148
0.16075142286913074,0.5887220218200369,0.5025341854466796,0.6697894114235902,0.5882489933850038,0.43397911151927515,0.7318047814632278
0.16375907571667783,0.5945714935186969,0.5096667410208149,0.6741731901399304,0.5939907294559069,0.44201682122132596,0.7370278704631159
0.16682300163160996,0.6003942402965888,0.5167792972479862,0.6785407370804418,0.599949318989266,0.4504234949672677,0.7415679649514509
0.1699442534808215,0.6061887502953305,0.5238684036988909,0.6828917402400181,0.6058181689993023,0.4574714873475956,0.7462344458479113
0.1731239038303053,0.6119535427505219,0.5309306423698754,0.6872258987951136,0.611742365899218,0.46436769490861834,0.7512325583831185
0.17636304531372213,0.6176871693722887,0.5379626342810425,0.6915429223648201,0.6174760905331247,0.4706262973558652,0.7555210319285769
0.17966279100786586,0.6233882156524378,0.5449610460368244,0.6958425301556576,0.6235189774634651,0.47640109169200645,0.7610579522148482
0.18302427481515368,0.6290553020961458,0.5519225963350555,0.7001244499839595,0.6290610434953856,0.4852050343660299,0.7658787857651672
0.1864486518532728,0.6346870853763811,0.5588440624111212,0.7043884171702368,0.6350789871512124,0.4923576543442224,0.7706316509701292
0.18993709885211735,0.6402822594095451,0.5657222864041969,0.7086341733006465,0.6412249582484402,0.4991387296225231,0.7755453223716745
0.19349081455815173,0.6458395563510924,0.572554181632863,0.7128614648516701,0.6466292674065732,0.5051658121283378,0.7803782383376547
0.1971110201463399,0.651357747510178,0.5793367387674592,0.7170700416754014,0.6519807400090143,0.5112421003443132,0.784434264740909
0.20079895963978175,0.6568356441826544,0.5860670318863609,0.7212596553444369,0.6574726593897603,0.5187230970199229,0.7889091660570354
0.20455590033720095,0.6622720984020135,0.5927422244028947,0.7254300573573405,0.663079385954034,0.5252993301237429,0.7933156436115323
0.20838313324843064,0.6676660036081421,0.5993595748488015,0.7295809972079845,0.6688142461490494,0.5305938568630773,0.7983795426258437
0.21228197353804762,0.673016295234018,0.6059164424990019,0.733712220324821,0.6743595372603595,0.5376889997437491,0.8018194445529575
0.21625376097730656,0.6783219512107332,0.6124102928208682,0.7378234658892743,0.6796828496334959,0.5444041068920519,0.8052367190385954
0.22029986040453012,0.6835819923914724,0.6188387027292847,0.7419144645459886,0.6849761330359001,0.5505663456036939,0.8085896707642172
0.22442166219411255,0.6887954828953148,0.6251993656264783,0.7459849360215606,0.6903950110945942,0.5573063573873484,0.8126078494896625
0.2286205827342989,0.6939615303719571,0.6314900962029819,0.750034586672605,0.6954844140660181,0.5650250209789128,0.8174133331567348
0.23289806491390283,0.6990792861886629,0.637708834973192,0.7540631069884617,0.7007095735840165,0.571934955538768,0.8209016774466611
0.2372555786181315,0.704147945540954,0.6438536525159131,0.7580701690784313,0.7056504175596574,0.5782962392824208,0.824574493900607
0.24169462123368698,0.7091667474887489,0.6499227533871667,0.7620554241780371,0.7104983849017299,0.5839340039837211,0.8284230781361054
0.246216718163318,0.7141349749198284,0.6559144796695012,0.7660185002132315,0.715490231433414,0.5894483879228615,0.8319466692948999
0.25082342334999913,0.719051954442676,0.6618273141193115,0.769958999465572,0.7206279012758545,0.5952859103358076,0.8348311730009557
0.25551631981091744,0.723917056210894,0.6676598828713893,0.77387649638491,0.7258013383149443,0.601570562854534,0.8377575124813529
0.2602970201814498,0.7287296936815238,0.6734109576583726,0.7777705355989041,0.730863244364107,0.6072337210576554,0.8411849156721112
0.2651671672693179,0.7334893233097352,0.6790794575021133,0.7816406301703966,0.7356050798867746,0.6130161976999507,0.8445965812452632
0.27012843461911196,0.7381954441824456,0.68466444983448,0.7854862601542039,0.740401814725211,0.6194947670312551,0.8479502634027589
0.27518252708737595,0.7428475975935378,0.6901651510069575,0.7893068715039354,0.7450624627489806,0.6255823833312351,0.8513840501368158
0.28033118142845354,0.7474453665634117,0.6955809261517476,0.7931018753769271,0.7498165954160119,0.6314215355846065,0.8558326283434118
0.28557616689129406,0.7519883753056876,0.700911288362025,0.7968706478811254,0.7544064082755733,0.6383152475784059,0.8597341791095383
0.2909192858274259,0.7564762886439226,0.7061558971656059,0.8006125303017803,0.759021907228935,0.6448462640992303,0.8624004383403328
0.2963623743103039,0.7609088113812473,0.711314556274496,0.8043268298380987,0.7636791155353813,0.6503872056587187,0.8650239685606276
