width_mm,pod_point,pod_wald_lo,pod_wald_hi,pod_boot_med,pod_boot_lo,pod_boot_hi
0.2963623743103039,0.6837884897790327,0.6336186562990134,0.7300156673007436,0.685520184456462,0.5706254631077593,0.7956144573938209
0.3019073027662457,0.6877554463131622,0.6382502973426115,0.7333165805549363,0.6897219292565854,0.5747209608232533,0.7998030921824698
0.30755597661717266,0.6916950749412553,0.6428283926999065,0.7366153569090977,0.6936978062061366,0.5795196484140617,0.8024384920835481
0.31331033693537547,0.6956069964597341,0.6473521604813373,0.7399117434692479,0.6976461043874306,0.5834887446278911,0.8050519425734796
0.3191723611105317,0.6994908463025823,0.6518209056274296,0.7432054425252503,0.7016469063083489,0.588047704794867,0.8081697164440587
0.3251440635292028,0.7033462745610367,0.6562340223467732,0.7464961093794318,0.7054504268774657,0.5933141467532215,0.8115077397689584
0.33122749626704406,0.707172945988983,0.6605909961293508,0.7497833505316832,0.7094527104320213,0.5971197259880199,0.8143111313588983
0.33742474979396614,0.7109705399943359,0.6648914052802527,0.7530667222771767,0.7131706090607598,0.6016313506231312,0.8173373115720206
0.34373795369249016,0.7147387506167051,0.6691349219236911,0.7563457297681319,0.7169902365728271,0.6061062326570495,0.8203157824886754
0.35016927738954307,0.7184772864916621,0.6733213124340691,0.7596198265843576,0.7207641745808153,0.6105734301086212,0.8232520429615385
0.35672093090194507,0.7221858708019445,0.6774504372596103,0.7628884148486962,0.7244538823998201,0.6150274676055242,0.8267732238826185
0.36339516559584467,0.7258642412159412,0.681522250114479,0.7661508459131987,0.7278555396383551,0.6188384330468395,0.8298540549475834
0.3701942749603631,0.7295121498138245,0.6855367965271487,0.7694064216301499,0.7319181166661618,0.6233349044807105,0.8334273517689794
0.3771205953957138,0.7331293630016992,0.6894942117455826,0.7726543962093685,0.7355423523269554,0.627561866016085,0.8366901309826356
0.38417650701606676,0.7367156614141551,0.6933947180131271,0.7758939786499585,0.7391512616647453,0.6305184418333893,0.8393248523897632
0.3913644344674352,0.7402708398056195,0.6972386212423651,0.7791243357214415,0.7429279776098764,0.6342925605635914,0.8421124449026954
0.3986868477608647,0.7437947069309095,0.7010263071269776,0.7823445954564573,0.7462765533468567,0.6394178116778102,0.8445759038066882
0.4061462631212111,0.7472870854153999,0.7047582367434382,0.7855538511055218,0.7498991038274899,0.6441897095575527,0.8475180277712964
0.413745243851799,0.7507478116152212,0.7084349417046089,0.7887511654941309,0.7535882787682819,0.6481545565290695,0.8504133219198847
0.42148640121525827,0.7541767354679135,0.7120570189356501,0.7919355757142017,0.7569287640473972,0.6524516714175036,0.8532531871961758
0.4293723953308403,0.7575737203339628,0.7156251251488185,0.7951060980757167,0.7604994059856067,0.6564585978945162,0.8560467679593912
0.4374059360885246,0.7609386428296495,0.7191399710974993,0.7982617332406794,0.763972210698262,0.6598547488075408,0.8585221758140997
0.44558978408022587,0.7642713926516455,0.7226023156912016,0.8014014714601252,0.7672858942181184,0.6639966224756456,0.8610178599222988
0.45392675154842566,0.7675718723937905,0.7260129600522692,0.8045242978359167,0.7707805815815423,0.6668887519776284,0.8640822872673004
0.462419703352553,0.7708399973564847,0.7293727415919058,0.807629197532187,0.7739589840785408,0.6715735960957832,0.8667570267782341
0.47107155795344474,0.7740756953491303,0.7326825281780752,0.8107151608663363,0.7773056985323117,0.6745922711159258,0.8691603629871646
0.47988528841622613,0.7772789064860547,0.7359432124612055,0.8137811882160856,0.7805141085746543,0.678463096763093,0.8717696403834966
0.488863923431955,0.7804495829763441,0.7391557064157996,0.8168262946868949,0.7835246963700657,0.6815698003673005,0.8741141316314689
0.49801054835838027,0.7835876889080159,0.7423209361474126,0.8198495144926614,0.78646031207811,0.6846295575894036,0.8764148638516319
0.5073283062801747,0.7866932000269494,0.7454398370053719,0.8228499050116476,0.7896578708373128,0.6880855184268742,0.8788972080534495
0.5168203990890018,0.7897661035109955,0.7485133490324523,0.8258265504887193,0.7926268960181937,0.691608317174279,0.8815754477267325
0.5264900885837934,0.7928063977396742,0.7515424127737774,0.8287785653638475,0.7958630820344452,0.6951357229728273,0.8838807552049327
0.5363406975916123,0.7958140920598682,0.7545279654587649,0.8317050972152318,0.7991140367698166,0.698458269674894,0.886325000046148
0.5463756111094855,0.7987892065479095,0.7574709375621653,0.8346053293131076,0.8019289982933331,0.701623822117895,0.8886474510598648
0.5565982774676026,0.8017317717684532,0.7603722497433144,0.8374784827871613,0.8049246682992948,0.7052616164582418,0.8908094250019658
0.5670122095142763,0.8046418285305186,0.7632328101567073,0.8403238184164211,0.8079545435814579,0.7086569657991979,0.8931466190890228
0.5776209858230741,0.8075194276410755,0.7660535121219529,0.8431406380554667,0.8106372298477498,0.7123268224268443,0.8957199838891096
0.5884282519225351,0.8103646296565431,0.768835232137089,0.8459282857148072,0.8133586945838275,0.7156982028455529,0.8982339872845879
0.5994377215488959,0.8131775046325546,0.7715788282160698,0.8486861483163649,0.8162128147499876,0.7186920132702129,0.9006983827338081
